paraquestion,SQL,Header
Name the summary for the success rate of 68.75%,select Summary where Success Rate eq 68.75% ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Name the summary for the success rate for 68.75%.,select Summary where Success Rate eq 68.75% ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Name the least tied.,select MIN(Tied) where ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Nom the least tied,select MIN(Tied) where ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
Name the least wins of 56.25%.,select MIN(Wins) where Success Rate eq 56.25% ,"['Year', 'Matches', 'Wins', 'Losses', 'No Result', 'Tied', 'Success Rate', 'Position', 'Summary']"
How many locomotives have a name of the city of Birmingham?,select COUNT(No.) where Name eq City of Birmingham ,"['No.', 'Name', 'Livery', 'Locomotive type', 'Wheel Arrangement', 'Builder', 'Year built', 'Status']"
How many locomotives have a name of the city of Birmingham,select COUNT(No.) where Name eq City of Birmingham ,"['No.', 'Name', 'Livery', 'Locomotive type', 'Wheel Arrangement', 'Builder', 'Year built', 'Status']"
How many locomotives have a livery that is highland railway green?,select COUNT(Name) where Livery eq Highland Railway green ,"['No.', 'Name', 'Livery', 'Locomotive type', 'Wheel Arrangement', 'Builder', 'Year built', 'Status']"
How many locomotives have a livery that is green on the highland railway?,select COUNT(Name) where Livery eq Highland Railway green ,"['No.', 'Name', 'Livery', 'Locomotive type', 'Wheel Arrangement', 'Builder', 'Year built', 'Status']"
How many locomotives have a livery that is green in the highland railway?,select COUNT(Name) where Livery eq Highland Railway green ,"['No.', 'Name', 'Livery', 'Locomotive type', 'Wheel Arrangement', 'Builder', 'Year built', 'Status']"
Which locomotive type has a status in static display?,select Locomotive type where Status eq Static display ,"['No.', 'Name', 'Livery', 'Locomotive type', 'Wheel Arrangement', 'Builder', 'Year built', 'Status']"
Which locomotive type has a status in the static display,select Locomotive type where Status eq Static display ,"['No.', 'Name', 'Livery', 'Locomotive type', 'Wheel Arrangement', 'Builder', 'Year built', 'Status']"
What is the maximum number of points against when attendance was 47678?,select MAX(Points Against) where Attendance eq 47678 ,"['Week', 'Date', 'Result', 'Record', 'Opponent', 'Points For', 'Points Against', 'First Downs', 'Attendance']"
What was the total number of the first down on October 23?,select COUNT(First Downs) where Date eq October 23 ,"['Week', 'Date', 'Result', 'Record', 'Opponent', 'Points For', 'Points Against', 'First Downs', 'Attendance']"
Name the most series number for giula sandler.,select MAX(Series #) where Writer(s) eq Giula Sandler ,"['Season #', 'Series #', 'Title', 'Director(s)', 'Writer(s)', 'Original airdate']"
Name the most series number for Giula Sandler,select MAX(Series #) where Writer(s) eq Giula Sandler ,"['Season #', 'Series #', 'Title', 'Director(s)', 'Writer(s)', 'Original airdate']"
Name the season number for jeff truman,select COUNT(Season #) where Writer(s) eq Jeff Truman ,"['Season #', 'Series #', 'Title', 'Director(s)', 'Writer(s)', 'Original airdate']"
Name the number of season number for jeff truman.,select COUNT(Season #) where Writer(s) eq Jeff Truman ,"['Season #', 'Series #', 'Title', 'Director(s)', 'Writer(s)', 'Original airdate']"
Name the minimum enrollment for montana tech of the University of Montana,select MIN(Enrollment) where School eq Montana Tech of the University of Montana ,"['School', 'Location', 'Control', 'Type', 'Enrollment', 'Founded']"
Name the minimum enrollment for Montana Tech of the University of Montana,select MIN(Enrollment) where School eq Montana Tech of the University of Montana ,"['School', 'Location', 'Control', 'Type', 'Enrollment', 'Founded']"
Name the location when control is private and founded is 1870.,select Location where Control eq Private and Founded eq 1870 ,"['School', 'Location', 'Control', 'Type', 'Enrollment', 'Founded']"
Name the location when control is private and is founded is 1870,select Location where Control eq Private and Founded eq 1870 ,"['School', 'Location', 'Control', 'Type', 'Enrollment', 'Founded']"
Who directed the s03e19 TV broadcast?,select Directed by where TV Broadcast eq S03E19 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
What episode in the series is broadcast s03e20?,select No. in series where TV Broadcast eq S03E20 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
What episode in the series is s03e20 broadcast TV?,select No. in series where TV Broadcast eq S03E20 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
What episode in the series is broadcast s03e20 TV?,select No. in series where TV Broadcast eq S03E20 ,"['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
WHAT WAS THE SCORE FOR GAMES 31?,select Score where Game eq 31 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
WHO PLAYED THE RAPTORS ON JANUARY 9?,select Team where Date eq January 9 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Name the names for 2002-04-01,select Name where Date of designation eq 2002-04-01 ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name the names for the 2002-04-01,select Name where Date of designation eq 2002-04-01 ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name the names for 2002-04-01.,select Name where Date of designation eq 2002-04-01 ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name all the date of the designations for Kurume,select Date of designation where Name eq Kurume ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name all the date of designations for Kurume,select Date of designation where Name eq Kurume ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name all the dates of the designations for Kurume,select Date of designation where Name eq Kurume ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name the total number of japanese for Amagasaki,select COUNT(Japanese) where Name eq Amagasaki ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name the total number of Japanese for Amagasaki,select COUNT(Japanese) where Name eq Amagasaki ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name the region for Iwate,select Region where Prefecture eq Iwate ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
Name the region for iwate.,select Region where Prefecture eq Iwate ,"['Name', 'Japanese', 'Date of designation', 'Date of reclassification', 'Region', 'Prefecture']"
"Who wrote the episode ""Head of State""?","select Written By where Title eq ""Head of State"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
"Who wrote the episode ""Head of the State""?","select Written By where Title eq ""Head of State"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
"The episode ""Head of State"" was authored by which person?","select Written By where Title eq ""Head of State"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
"Which person authored the episode ""Head of State""?","select Written By where Title eq ""Head of State"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
"Who was the director of the episode ""Graduation Day: Class of 2105""?","select Directed by where Title eq ""Graduation Day: Class of 2105"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
"Who was the director of the episode "" Graduation Day: Class of 2105""?","select Directed by where Title eq ""Graduation Day: Class of 2105"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
"Who was the director of the episode ""Graduation Day: class of 2105""?","select Directed by where Title eq ""Graduation Day: Class of 2105"" ","['No. in series', 'No. in season', 'Title', 'Directed by', 'Written By', 'Originalairdate', 'TV Broadcast']"
Who scored the most points in the game against Chicago?,select High rebounds where Team eq Chicago ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What were the dates of games where Jalen Rose (32) had the highest points?,select Date where High points eq Jalen Rose (32) ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What is the location and total attendance for the games played against New Orleans?,select Location Attendance where Team eq New Orleans ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
How many teams are listed for the 18 February?,select COUNT(Team) where Date eq February 18 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What were the high rebounds on 24 February?,select High rebounds where Date eq February 24 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What was the score in Game 51?,select Score where Game eq 51 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Was the score when they played against San Antonio?,select Score where Team eq San Antonio ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Who was the high scorer in game number 68?,select High points where Game eq 68 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
How many players have had the most assists against New Jersey?,select COUNT(High assists) where Team eq New Jersey ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
How many games were played during the season?,select MAX(Game) where ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
What team had high assists by Rafer Alston (5)?,select Team where High assists eq Rafer Alston (5) ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Who has the most assists on 3 January?,select High assists where Date eq January 3 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High rebounds', 'High assists', 'Location Attendance', 'Record']"
Who is the rector of the residence hall whose mascot is the phoxes?,select Rector where Mascot eq Phoxes ,"['Residence Hall', 'Sex', 'Established', 'Rector', 'Campus', 'Capacity', 'Colors', 'Mascot']"
Who is the Rector of the residence hall whose mascot is the phoxes?,select Rector where Mascot eq Phoxes ,"['Residence Hall', 'Sex', 'Established', 'Rector', 'Campus', 'Capacity', 'Colors', 'Mascot']"
What is the mascot with the green and navy colors?,select Mascot where Colors eq Green and Navy ,"['Residence Hall', 'Sex', 'Established', 'Rector', 'Campus', 'Capacity', 'Colors', 'Mascot']"
What residence hall has the Vermin Mascot?,select Residence Hall where Mascot eq Vermin ,"['Residence Hall', 'Sex', 'Established', 'Rector', 'Campus', 'Capacity', 'Colors', 'Mascot']"
What are Howard Hall's colors?,select Colors where Residence Hall eq Howard Hall ,"['Residence Hall', 'Sex', 'Established', 'Rector', 'Campus', 'Capacity', 'Colors', 'Mascot']"
What is the content of the television service la7?,select Content where Television service eq LA7 ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
What is the content of the la7 television service?,select Content where Television service eq LA7 ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
What is the content of the television service rai 1?,select Content where Television service eq Rai 1 ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
What are the packages/options when the TV service is rai 3?,select Package/Option where Television service eq Rai 3 ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
What high definition TV options are available for Italia 1?,select HDTV where Television service eq Italia 1 ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
How many values of HDTV apply when the television service is elite shopping tv?,select COUNT(HDTV) where Television service eq Elite Shopping TV ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
How many countries have arte content?,select COUNT(Country) where Content eq arte ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
How many values of HDTV correspond to the television service of la sorgente sat 1?,select COUNT(HDTV) where Television service eq La Sorgente Sat 1 ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
What values of HDTV correspond to n° 862?,select HDTV where N° eq 862 ,"['N°', 'Television service', 'Country', 'Language', 'Content', 'DAR', 'HDTV', 'Package/Option']"
