paraquestion,SQL,Header
When was shippensburg University Colonized?,select Colonized where School eq shippensburg university ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
When was shippensburg university colonized?,select Colonized where School eq shippensburg university ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
What is the colonized date for the n/a charter range for the Appalachian state?,select Colonized where Charter Range eq n/a and School eq appalachian state ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
What is the colonized date for the n/a charter range for Appalachian state?,select Colonized where Charter Range eq n/a and School eq appalachian state ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
What state has colony as a status and shippensburg university as a school?,select State where Status eq colony and School eq shippensburg university ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
What state has colony as a status and shippensburg university as school?,select State where Status eq colony and School eq shippensburg university ,"['Chapter', 'Colonized', 'Chartered', 'School', 'State', 'Status', 'Charter Range']"
Which team has a home team score of 5.12 (42)?,select Home team where Home team score eq 5.12 (42) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the home team score for the Windy Hill Venue?,select Home team score where Venue eq windy hill ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the home team score for Windy Hill Venue?,select Home team score where Venue eq windy hill ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the venue of the Essendon Home Team?,select Venue where Home team eq essendon ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the venue of Essendon Home Team?,select Venue where Home team eq essendon ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which Away team has a Away team score of 5.8 (38)?,select Away team where Away team score eq 5.8 (38) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"Which Away team has Away team score 5,8 (38)?",select Away team where Away team score eq 5.8 (38) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
How big a crowd did the Fitzroy Away team draw?,select SUM(Crowd) where Away team eq fitzroy ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the position of Van Waiters?,select Position where Player eq van waiters ,"['Pick #', 'NFL Team', 'Player', 'Position', 'College']"
"What is the capacity of the team in Tucson, USA?",select Capacity where Country eq usa and City eq tucson ,"['Rank', 'Stadium', 'Capacity', 'City', 'Country']"
What is the date for the episode number 103 of the podcast?,select Podcast Date where Episode Number eq 103 ,"['Episode Number', 'Title', 'Podcast Date', 'Run time', 'Historical References']"
Which school added a player in 1948 to the Lakers?,select School/Country where From eq 1948 ,"['Player', 'Nationality', 'Position', 'From', 'School/Country']"
What was the tonnage of the Batna ship in Great Britain?,select Tonnage where Nationality eq great britain and Ship eq batna ,"['Date', 'Ship', 'Nationality', 'Tonnage', 'Fate']"
What was the tonnage of the British Batna ship?,select Tonnage where Nationality eq great britain and Ship eq batna ,"['Date', 'Ship', 'Nationality', 'Tonnage', 'Fate']"
How many silver medals were won when there were 4 gold medals and 22 in total?,select MIN(Silver) where Gold eq 4 and Total eq 22 ,"['Rank', 'Nation', 'Gold', 'Silver', 'Bronze', 'Total']"
Which car number has 130 points?,select Car # where Points eq 130 ,"['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
"What is the lowest number of laps for ryan newman with over 96 points, a cur number under 24",select MIN(Laps) where Points lt 96 and Car # gt 24 and Driver eq ryan newman ,"['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
"What is the lowest number of laps for ryan newman with over 96 points, a cur number under 24?",select MIN(Laps) where Points lt 96 and Car # gt 24 and Driver eq ryan newman ,"['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
"What is the lowest number of laps for Ryan Newman with over 96 points, a cur number under 24",select MIN(Laps) where Points lt 96 and Car # gt 24 and Driver eq ryan newman ,"['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
What is the sum of the car numbers with less than 126 points and 147 laps?,select SUM(Car #) where Points gt 126 and Laps eq 147 ,"['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
"How many laps for the driver with winnings of $116,033 and a car number smaller than 18?","select COUNT(Laps) where Winnings eq $116,033 and Car # gt 18 ","['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
"How many laps total for the driver with winnings of $116,033 and a car number smaller than 18?","select COUNT(Laps) where Winnings eq $116,033 and Car # gt 18 ","['Driver', 'Car #', 'Make', 'Points', 'Laps', 'Winnings']"
Was the crowd when the home team had a score of 16.21 (117)?,select Crowd where Home team score eq 16.21 (117) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the score of the home team at Kardinia Park?,select Home team score where Venue eq kardinia park ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What was the score of the home team in Kardinia Park?,select Home team score where Venue eq kardinia park ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the venue when Melbourne is the away team?,select Venue where Away team eq melbourne ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the smallest crowd Footscray had as the away team?,select MIN(Crowd) where Away team eq footscray ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which home team scored 12.15 (87) points?,select Home team where Home team score eq 12.15 (87) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Where is Mackey Arena located?,select City where Venue eq mackey arena ,"['Region', 'Host', 'Venue', 'City', 'State']"
"What state is the University of California, Los Angeles?","select State where Host eq university of california, los angeles ","['Region', 'Host', 'Venue', 'City', 'State']"
"In what region does the University of California, Los Angeles play?","select Region where State eq california and Host eq university of california, los angeles ","['Region', 'Host', 'Venue', 'City', 'State']"
"What region does the University of California, Los Angeles play?","select Region where State eq california and Host eq university of california, los angeles ","['Region', 'Host', 'Venue', 'City', 'State']"
"What region plays the University of California, Los Angeles?","select Region where State eq california and Host eq university of california, los angeles ","['Region', 'Host', 'Venue', 'City', 'State']"
"What is the venue in Santa Barbara, California?",select Venue where State eq california and City eq santa barbara ,"['Region', 'Host', 'Venue', 'City', 'State']"
What is the venue in Colorado?,select Venue where State eq colorado ,"['Region', 'Host', 'Venue', 'City', 'State']"
What venue is in Colorado?,select Venue where State eq colorado ,"['Region', 'Host', 'Venue', 'City', 'State']"
What city is Mackey Arena located in?,select City where Venue eq mackey arena ,"['Region', 'Host', 'Venue', 'City', 'State']"
In what city is Mackey Arena?,select City where Venue eq mackey arena ,"['Region', 'Host', 'Venue', 'City', 'State']"
What lane is David Carry in Heat 1?,select COUNT(Lane) where Heat eq 1 and Name eq david carry ,"['Rank', 'Heat', 'Lane', 'Name', 'Nationality', '100m', '150m', 'Time']"
Who is the opponent at the rich stadium after week 9?,select Opponent where Week lt 9 and Game site eq rich stadium ,"['Week', 'Date', 'Opponent', 'Result', 'Game site', 'Attendance']"
Who is the opponent after week 9 at the rich stadium?,select Opponent where Week lt 9 and Game site eq rich stadium ,"['Week', 'Date', 'Opponent', 'Result', 'Game site', 'Attendance']"
Who is the opponent in the rich stadium after week 9?,select Opponent where Week lt 9 and Game site eq rich stadium ,"['Week', 'Date', 'Opponent', 'Result', 'Game site', 'Attendance']"
What was the attendance on 12-14 July 1997?,select Attendance where Date eq 1997-12-14 ,"['Week', 'Date', 'Opponent', 'Result', 'Game site', 'Attendance']"
"For the 1967 Cleveland Browns season, what is the total number of times they played the Minnesota Vikings and had an attendance smaller than 68,431?","select COUNT(Week) where Opponent eq minnesota vikings and Attendance gt 68,431 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"For the 1967 Cleveland Browns season, what is the total number of times they played the Minnesota Vikings and had an attunement smaller than 68,431?","select COUNT(Week) where Opponent eq minnesota vikings and Attendance gt 68,431 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the lowest attendance for a game before 10 weeks on November 12, 1967?","select MIN(Attendance) where Week gt 10 and Date eq november 12, 1967 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the smallest number of injured in Mayurbhanj, Odisha and less than 1 killed?","select MIN(Injured) where Place eq mayurbhanj, odisha and Killed gt 1 ","['Incident No.', 'Date', 'Place', 'Killed', 'Injured']"
"What is the smallest number of injured in mayurbhanj, Odisha and less than 1 killed?","select MIN(Injured) where Place eq mayurbhanj, odisha and Killed gt 1 ","['Incident No.', 'Date', 'Place', 'Killed', 'Injured']"
"What is the venue when the crowd was larger than 11,000 and the away team score was 7.9 (51)?","select Venue where Crowd lt 11,000 and Away team score eq 7.9 (51) ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
"What is the venue when the crowd was larger than 11,000 and the away team scored 7.9 (51)?","select Venue where Crowd lt 11,000 and Away team score eq 7.9 (51) ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the average crowd when the away team had a score of 11.16 (82)?,select AVG(Crowd) where Away team score eq 11.16 (82) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
What is the average crowd when the Away team had a score of 11.16 (82)?,select AVG(Crowd) where Away team score eq 11.16 (82) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which away team has a score of 6.17 (53)?,select Away team where Away team score eq 6.17 (53) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which away team has Carlton for its home team?,select Away team where Home team eq carlton ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
Which Away team has Carlton for its Home team?,select Away team where Home team eq carlton ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Venue', 'Crowd', 'Date']"
