paraquestion,SQL,Header
How many height entries are there for players from the bayside high school?,select COUNT(Height) where High School eq Bayside ,"['Name', '#', 'Position', 'Height', 'Weight', 'Year', 'Home Town', 'High School']"
How many reasons for change were listed when Edward Hempstead was the successor to?,select COUNT(Reason for change) where Successor eq Edward Hempstead ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
How many Vacators were listed when North Carolina was 3rd District?,select COUNT(Vacator) where District eq North Carolina 3rd ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
Who was the vacator when Shadrach Bond was his successor?,select Vacator where Successor eq Shadrach Bond ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
"When was seated the successor who got his seat because of ""until 2 august 1813""?","select Date successor seated where Reason for change eq Until August 2, 1813 ","['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
"When was seated the successor who got his seat because of ""until August 2, 1813""?","select Date successor seated where Reason for change eq Until August 2, 1813 ","['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
"When was seated the successor who got his seat ""until 2 august 1813""?","select Date successor seated where Reason for change eq Until August 2, 1813 ","['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
On what date was the successor for the Massachusetts 20th district seated?,select Date successor seated where District eq Massachusetts 20th ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
On what date was the successor for Massachusetts 20th District seated?,select Date successor seated where District eq Massachusetts 20th ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
Who vacated the 6th district of Pennsylvania?,select Vacator where District eq Pennsylvania 6th ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
Who vacated the 6th Pennsylvania district?,select Vacator where District eq Pennsylvania 6th ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
Who vacated the 6th District of Pennsylvania?,select Vacator where District eq Pennsylvania 6th ,"['District', 'Vacator', 'Reason for change', 'Successor', 'Date successor seated']"
Who was the successor for the state of Maine (2)?,select Successor where State (class) eq Maine (2) ,"['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
Who was the successor for Maine (2)?,select Successor where State (class) eq Maine (2) ,"['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
Who was the successor for the Maine State (2)?,select Successor where State (class) eq Maine (2) ,"['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
What is the date of the formal installation of the successors when the reason for the change is resigned on 4 December 1819?,"select Date of successors formal installation where Reason for change eq Resigned December 4, 1819 ","['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
What is the date of the formal installation of the successors when the reason for change is resigned on 4 December 1819?,"select Date of successors formal installation where Reason for change eq Resigned December 4, 1819 ","['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
What is the date of the formal installation of successors when the reason for change is resigned on 4 December 1819?,"select Date of successors formal installation where Reason for change eq Resigned December 4, 1819 ","['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
How many entries are shown for the date of the formal installation of successors where successor is john w. walker (dr)?,select COUNT(Date of successors formal installation) where Successor eq John W. Walker (DR) ,"['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
How many entries are shown for the date of the formal installation of successors where successor is John W. Walker (dr)?,select COUNT(Date of successors formal installation) where Successor eq John W. Walker (DR) ,"['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
Who was the successor for the state (class) of Maine (2)?,select Successor where State (class) eq Maine (2) ,"['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
Who was the successor to the state (class) of Maine (2)?,select Successor where State (class) eq Maine (2) ,"['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
"What is the state for reason for change is resigned may 15, 1820?","select State (class) where Reason for change eq Resigned May 15, 1820 ","['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
"What is the state for reason for change is resigned May 15, 1820?","select State (class) where Reason for change eq Resigned May 15, 1820 ","['State (class)', 'Vacator', 'Reason for change', 'Successor', 'Date of successors formal installation']"
Who is the trophy presentation in 1987?,select Trophy presentation where Year eq 1987 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Who is the awarding of the trophy in 1987?,select Trophy presentation where Year eq 1987 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Which network has an analyst of Eddie Arcaro?,select Network where s Analyst eq Eddie Arcaro ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Which network has the analyst of Eddie Arcaro?,select Network where s Analyst eq Eddie Arcaro ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Who are the reporters for the year 1984?,select Reporters where Year eq 1984 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Who are the reporters for 1984 year?,select Reporters where Year eq 1984 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
How many trophy presentations were in 1987?,select COUNT(Trophy presentation) where Year eq 1987 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
How many trophy presentations were held in 1987?,select COUNT(Trophy presentation) where Year eq 1987 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
In which year were howard cosell and jack whitaker reporters and analyst is bill hartack?,select MIN(Year) where Reporters eq Howard Cosell and Jack Whitaker and s Analyst eq Bill Hartack ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Who is the race caller when jim mckay and al michaels were hosts in 1987?,select Race caller where s Host eq Jim McKay and Al Michaels and Year eq 1987 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Who is the race caller when jim mckay and al michaels were the hosts in 1987?,select Race caller where s Host eq Jim McKay and Al Michaels and Year eq 1987 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the host for john rotz and howard cosell,select s Host where s Analyst eq John Rotz and Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the host for john rotz and howard cosell.,select s Host where s Analyst eq John Rotz and Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the host for John rotz and Howard Cosell,select s Host where s Analyst eq John Rotz and Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the race caller for jim mckay and howard cosell.,select Race caller where s Host eq Jim McKay and Reporters eq Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the race caller for Jim Mckay and Howard Cosell,select Race caller where s Host eq Jim McKay and Reporters eq Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the race caller for jim mckay and howard cosell and eddie arcaro.,select Race caller where Trophy presentation eq Jim McKay and Howard Cosell and Reporters eq Howard Cosell and s Analyst eq Eddie Arcaro ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the race caller for jim mckay and howard cosell and Eddie Arcaro,select Race caller where Trophy presentation eq Jim McKay and Howard Cosell and Reporters eq Howard Cosell and s Analyst eq Eddie Arcaro ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the reporters for dave johnson for eddie arcaro and howard cosell,select Reporters where Race caller eq Dave Johnson and s Analyst eq Eddie Arcaro and Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the reporters for dave johnson for Eddie Arcaro and Howard Cosell,select Reporters where Race caller eq Dave Johnson and s Analyst eq Eddie Arcaro and Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the reporters for dave johnson for eddie arcaro and howard cosell.,select Reporters where Race caller eq Dave Johnson and s Analyst eq Eddie Arcaro and Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the reporters for Howard Cosell,select Reporters where s Analyst eq Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the reporters for howard cosell.,select Reporters where s Analyst eq Howard Cosell ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the number of reporters for heywood hale broun,select COUNT(Reporters) where s Analyst eq Heywood Hale Broun ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the number of reporters for heywood hale broun.,select COUNT(Reporters) where s Analyst eq Heywood Hale Broun ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Name the number of reporters for Heywood Hale Broun,select COUNT(Reporters) where s Analyst eq Heywood Hale Broun ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
Which province has an elevation of 4550?,select Province where Elevation (m) eq 4550 ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
Which province has a height of 4550?,select Province where Elevation (m) eq 4550 ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
Which province is in the district of San Antonio de Chuca?,select Province where District eq San Antonio de Chuca ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
Which province is located in the district of San Antonio de Chuca?,select Province where District eq San Antonio de Chuca ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
Which province is in the San Antonio de Chuca district?,select Province where District eq San Antonio de Chuca ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
How many elevations are listed for Paratia?,select COUNT(Elevation (m)) where District eq Paratia ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
How many elevations for Paratia are listed?,select COUNT(Elevation (m)) where District eq Paratia ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
What province is in the district of Condoroma?,select Province where District eq Condoroma ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
What province is located in the district of Condoroma?,select Province where District eq Condoroma ,"['#', 'District', 'Province', 'Region', 'UBIGEO', 'Elevation (m)']"
Name the reporters for 2003.,select Reporters where Year eq 2003 ,"['Year', 'Network', 'Race caller', 's Host', 's Analyst', 'Reporters', 'Trophy presentation']"
