paraquestion,SQL,Header
How many goals for the Goole Town team had drawn more than 12 as well as more than 60 goals against?,select SUM(Goals For) where Drawn lt 12 and Team eq goole town and Goals Against lt 60 ,"['Position', 'Team', 'Played', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
How many goals for the Goole Town team had drawn more than 12 as well as more than 60 against?,select SUM(Goals For) where Drawn lt 12 and Team eq goole town and Goals Against lt 60 ,"['Position', 'Team', 'Played', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
How many goals for the Goole Town team have drawn more than 12 as well as more than 60 goals against?,select SUM(Goals For) where Drawn lt 12 and Team eq goole town and Goals Against lt 60 ,"['Position', 'Team', 'Played', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
"What are the average goals for a drawn higher than 7 and goals against less than 86, as well as more than 11 losses and more than 42 games played?",select AVG(Goals For) where Drawn lt 7 and Goals Against gt 86 and Lost lt 11 and Played lt 42 ,"['Position', 'Team', 'Played', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
"What are the average goals for a draw higher than 7 and goals against less than 86, as well as more than 11 losses and more than 42 games played?",select AVG(Goals For) where Drawn lt 7 and Goals Against gt 86 and Lost lt 11 and Played lt 42 ,"['Position', 'Team', 'Played', 'Drawn', 'Lost', 'Goals For', 'Goals Against', 'Goal Difference', 'Points 1']"
Who held the title of ruler?,select Name where Title eq ruler ,"['State', 'Type', 'Name', 'Title', 'Royal house']"
What kind of state did the ruler have a title?,select Type where Title eq ruler ,"['State', 'Type', 'Name', 'Title', 'Royal house']"
What type of state had the ruler a title?,select Type where Title eq ruler ,"['State', 'Type', 'Name', 'Title', 'Royal house']"
In which state did Jing have the title of Marquis?,select State where Title eq marquis and Name eq jing ,"['State', 'Type', 'Name', 'Title', 'Royal house']"
Was Gongbo's title?,select Title where Name eq gongbo ,"['State', 'Type', 'Name', 'Title', 'Royal house']"
What was the title of Gongbo?,select Title where Name eq gongbo ,"['State', 'Type', 'Name', 'Title', 'Royal house']"
What is the name of the state of Yi?,select State where Name eq yi ,"['State', 'Type', 'Name', 'Title', 'Royal house']"
What are the devices per channel where the name is sata revision 3.0?,select Devices per channel where Name eq sata revision 3.0 ,"['Name', 'Raw bandwidth (Mbit/s)', 'Max. cable length (m)', 'Power provided', 'Devices per channel']"
What are the devices per channel where the name is Sata revision 3.0?,select Devices per channel where Name eq sata revision 3.0 ,"['Name', 'Raw bandwidth (Mbit/s)', 'Max. cable length (m)', 'Power provided', 'Devices per channel']"
What is the raw bandwidth (Mbit/s) for the SAS 300?,select Raw bandwidth (Mbit/s) where Name eq sas 300 ,"['Name', 'Raw bandwidth (Mbit/s)', 'Max. cable length (m)', 'Power provided', 'Devices per channel']"
What is the raw bandwidth (Mbit/s) for SAS 300?,select Raw bandwidth (Mbit/s) where Name eq sas 300 ,"['Name', 'Raw bandwidth (Mbit/s)', 'Max. cable length (m)', 'Power provided', 'Devices per channel']"
Which ground has a home team score of 18.12 (120)?,select Ground where Home team score eq 18.12 (120) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Ground', 'Date', 'Crowd']"
Which ground has a Home team score of 18.12 (120)?,select Ground where Home team score eq 18.12 (120) ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Ground', 'Date', 'Crowd']"
Name the away team score which has an away team of St Kilda and a crowd of 8157?,select Away team score where Away team eq st kilda and Crowd eq 8157 ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Ground', 'Date', 'Crowd']"
Name the Away team score which has an Away team of St Kilda and a Crowd of 8157?,select Away team score where Away team eq st kilda and Crowd eq 8157 ,"['Home team', 'Home team score', 'Away team', 'Away team score', 'Ground', 'Date', 'Crowd']"
"Name the away team which have a ground of colonial stadium on friday, 2 March?","select Away team where Ground eq colonial stadium and Date eq friday, 2 march ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Ground', 'Date', 'Crowd']"
"Name the away team which have a ground of colonial stadium on friday, 2 march?","select Away team where Ground eq colonial stadium and Date eq friday, 2 march ","['Home team', 'Home team score', 'Away team', 'Away team score', 'Ground', 'Date', 'Crowd']"
Which team has 71 points and F/Laps of 4?,select Team where Points eq 71 and F/Laps eq 4 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
Which team has 71 points and 4 F/Laps?,select Team where Points eq 71 and F/Laps eq 4 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What poles do Team jva have?,select Poles where Team eq team jva ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What Poles have Team jva?,select Poles where Team eq team jva ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What ate the points if the season is later than 2008 and the race is 11?,select Points where Races eq 11 and Season lt 2008 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What ate the points if the season is later than 2008 and the races are 11?,select Points where Races eq 11 and Season lt 2008 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What ate the points if the season is later than 2008 and Races is 11?,select Points where Races eq 11 and Season lt 2008 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What position is Sahara Force India f1 team with 46 points?,select Position where Team eq sahara force india f1 team and Points eq 46 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What position is the Sahara Force India f1 team with 46 points?,select Position where Team eq sahara force india f1 team and Points eq 46 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
Which Poles have a 4th position?,select Poles where Position eq 4th ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
Which poles have a position of 4th?,select Poles where Position eq 4th ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
Which F/Laps have 27 points?,select F/Laps where Points eq 27 ,"['Season', 'Series', 'Team', 'Races', 'Wins', 'Poles', 'F/Laps', 'Podiums', 'Points', 'Position']"
What country has SBA Towers Tower Hayneville?,select Country where Name eq sba towers tower hayneville ,"['Name', 'Pinnacle height', 'Structure type', 'Main use', 'Country', 'Town']"
What type of structure is there at American Tower Christmas?,select Structure type where Name eq american tower christmas ,"['Name', 'Pinnacle height', 'Structure type', 'Main use', 'Country', 'Town']"
"What is the name of the structure in Egypt, Arkansas?","select Name where Town eq egypt, arkansas ","['Name', 'Pinnacle height', 'Structure type', 'Main use', 'Country', 'Town']"
"What's the name of the structure in Egypt, Arkansas?","select Name where Town eq egypt, arkansas ","['Name', 'Pinnacle height', 'Structure type', 'Main use', 'Country', 'Town']"
What country was the woman born in 1976-07-23 and became a grandmaster in 1991?,select Country where Date eq 1991 and Birth Date eq 1976-07-23 ,"['Name', 'Country', 'Birth Date', 'Date', 'Earned', 'Peak rating (Nov 2012)']"
What country was the woman born 1976-07-23 and became a grandmaster in 1991?,select Country where Date eq 1991 and Birth Date eq 1976-07-23 ,"['Name', 'Country', 'Birth Date', 'Date', 'Earned', 'Peak rating (Nov 2012)']"
Name the points which has a team of sportivo luqueo and wins larger than 1?,select MIN(Points) where Team eq sportivo luqueño and Wins lt 1 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
Name the points which has a team of sportivo luqueo and wins greater than 1?,select MIN(Points) where Team eq sportivo luqueño and Wins lt 1 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
Name the points that has a team of sportivo luqueo and wins larger than 1?,select MIN(Points) where Team eq sportivo luqueño and Wins lt 1 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
"Name the wins which have points smaller than 10, losses smaller than 3 and a score of 11?",select MIN(Wins) where Points gt 10 and Losses gt 3 and Scored eq 11 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
"Name the Wins which has points smaller than 10, losses smaller than 3 and a score of 11?",select MIN(Wins) where Points gt 10 and Losses gt 3 and Scored eq 11 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
Please name the highest conceded which has a played smaller than 5?,select MAX(Conceded) where Played gt 5 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
Please name the losses that have a played smaller than 5?,select MAX(Losses) where Played gt 5 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
Please name the losses that have a Played smaller than 5?,select MAX(Losses) where Played gt 5 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
Name the scored which has a position larger than 6?,select COUNT(Scored) where Position lt 6 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
Name the scored that has a position larger than 6?,select COUNT(Scored) where Position lt 6 ,"['Position', 'Team', 'Played', 'Wins', 'Draws', 'Losses', 'Scored', 'Conceded', 'Bonus Points', 'Points']"
What is the earliest week with an opponent of the cincinnati bengals?,select MIN(Week) where Opponent eq cincinnati bengals ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the sum for the week with the date October 30, 1994?","select SUM(Week) where Date eq october 30, 1994 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
"What is the sum for the week with the date of October 30, 1994?","select SUM(Week) where Date eq october 30, 1994 ","['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the date for a week before 9 and an opponent of the dallas cowboys?,select Date where Week gt 9 and Opponent eq dallas cowboys ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the date for a week before 9 and a opponent of the dallas cowboys?,select Date where Week gt 9 and Opponent eq dallas cowboys ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the biggest week with an opponent of the Washington Redskins?,select MAX(Week) where Opponent eq washington redskins ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the biggest week with an opponent of the washington redskins?,select MAX(Week) where Opponent eq washington redskins ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What was the attendance for a week larger than 3 and an opponent of the philadelphia eagles?,select Attendance where Week lt 3 and Opponent eq philadelphia eagles ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What was the attendance for a week larger than 3 and an opponent of the Philadelphia Eagles?,select Attendance where Week lt 3 and Opponent eq philadelphia eagles ,"['Week', 'Date', 'Opponent', 'Result', 'Attendance']"
What is the result of the match with Jeff Monson as the opponent?,select Res. where Opponent eq jeff monson ,"['Res.', 'Record', 'Opponent', 'Method', 'Round']"
How many rounds was the game against Jason Fairn?,select Round where Opponent eq jason fairn ,"['Res.', 'Record', 'Opponent', 'Method', 'Round']"
What is the method of the match where there was a loss to Carlos Newton in Round 1?,select Method where Round eq 1 and Res. eq loss and Opponent eq carlos newton ,"['Res.', 'Record', 'Opponent', 'Method', 'Round']"
Who had the most points in games over 59 points?,select High points where Game lt 59 ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High assists', 'Location Attendance', 'Record']"
Was the score for the game against San Antonio?,select Score where Team eq san antonio ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High assists', 'Location Attendance', 'Record']"
Who had the most assists against Indiana in the game?,select High assists where Team eq indiana ,"['Game', 'Date', 'Team', 'Score', 'High points', 'High assists', 'Location Attendance', 'Record']"
What is the UK Railway with an object number of 1975-7023?,select Railway where ObjectNumber eq 1975-7023 ,"['Railway', 'Built', 'Wheels', 'Location', 'ObjectNumber']"
What is the UK railway with an object number of 1975-7023?,select Railway where ObjectNumber eq 1975-7023 ,"['Railway', 'Built', 'Wheels', 'Location', 'ObjectNumber']"
Who was the manager who was placed 11th in the table and resigned in departure?,select Replaced by where Position in table eq 11th and Manner of departure eq resigned ,"['Team', 'Outgoing manager', 'Manner of departure', 'Date of vacancy', 'Replaced by', 'Date of appointment', 'Position in table']"
Who was the manager who was positioned 11th in the table and resigned in departure?,select Replaced by where Position in table eq 11th and Manner of departure eq resigned ,"['Team', 'Outgoing manager', 'Manner of departure', 'Date of vacancy', 'Replaced by', 'Date of appointment', 'Position in table']"
Who was the manager who was placed 11th in the table and resigned in the departure?,select Replaced by where Position in table eq 11th and Manner of departure eq resigned ,"['Team', 'Outgoing manager', 'Manner of departure', 'Date of vacancy', 'Replaced by', 'Date of appointment', 'Position in table']"
